# File: GCAMFAOSTAT_NManure.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: FAO manure applied to soils N content by country_year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# Description:  Data was processed to include missing livestock types (with 0 values), calculate livestock totals (if not already present), use share based backcasting for successor countries with missing values, removing general areas and keeping individual countries to avoid duplicate values. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data source: FAOSTAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date of CSV last update: 2026-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Column types: ccciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAM_region_ID,iso,FAO_country,item_code,item,element_code,element,unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
12,bgr,Bulgaria,72381,Manure applied to soils (N content),960,"Cattle, dairy",kg,20917984.73,21159635.82,20108384.18,19924420.1,22472917.33,20334652.07,20815575.41,20591527.78,20735725.49,21629735.41,22462727.94,22949519.1,22878827.73,23746551.42,24619389.61,25731896.54,25946706.32,27152503.64,27588308.21,27704673.42,27821950.52,27517934.02,27143543.32,26424656.1,25658390.2,25060586.23,24787336.13,25071409.98,24023568.02,23652309.47,22758577.08,19294184.53,16609894.85,13848094.43,13897733.02,14660351.36,14140018.47,15345736.5,16708537.66,17087368.86,16505185.98,14219511.57,14200837.63,14346264.41,14618761.2,13787552.81,13882310.17,13316224.14,12475777.9,11765652.76,12217950.65,12165536.75,11448156.13,12175607.19,11710820.36,10949034.61,10757497.87,9688246.3,8987676.19,9592299.517,9132389.314,8438559.267,8025036.559
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1177,Llamas,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1759,Mules and Asses total,kg,329337.5436,337735.0548,335358.3792,341018.2152,349431.6696,359778.8064,365984.1276,377037.3204,375404.2812,374379.3612,381012.8712,378334.4136,384060.3,389067.6036,395393.6376,406468.4676,399660.7212,411648.8688,416190.4032,418667.2932,422794.3044,423801.0036,427945.0968,432672.2556,428148.942,422354.7276,417424.8624,407527.5516,401629.7064,398964.9144,396342.258,394948.3668,368781.0204,364675.6464,331939.7016,339246.2424,346543.6728,275369.8116,269899.0164,254212.0464,238593.4044,184485.6,163589.7588,137225.4,113310.6,100783.8,88257,75502.44,63203.4,49262.2104,49348.7592,31468.4604,24049.1784,23231.52,24522.9192,22434.36,22776,0,0,0,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1126,Camels,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1757,Cattle total,kg,49321399.15,53360436.37,53145194.8,50398376.15,50352242.81,49137663.57,47233542.75,46508331.6,44516100.11,43446666.45,44344409.5,47536432.62,49431643.33,50029424.64,53291855.21,56687348.17,58744674.48,59459480.29,60368237.18,61141603.54,61439825.63,61716136.07,60887139.54,60581094.52,59589907.37,58053512.77,57152456.11,56301813.16,54975547.03,53723994.83,49890367.45,44610809.09,33659134.59,26174786.93,22739237.09,22711020.15,21067156.6,22249949.19,24389725.89,24790990.83,23372951.53,22695683.79,24435906.93,25608921.74,23925995.78,22209207.98,22429471.34,21496547.63,20165816.7,19227113.3,19479443.63,19872846.45,18742592.9,20426520.12,19622031.21,19370628.32,19563107.97,18838752.04,18222385.26,20255084.9,20836653.19,19717504.11,19453642.07
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1049,"Swine, market",kg,15613723.26,14254736.55,12634385.79,12821875.46,15944247.1,14722240.8,13916330.58,14149608.79,13085905.62,12025052.01,14487042.5,17158793.2,15889622.49,14865917.04,20928154.32,23778735.95,21134575.79,20783579.18,23067142.31,23422107.5,23283310.97,23504041.36,23296635.39,23046137.55,22832757.3,23919128.48,24766999.31,24668200.49,25186379.1,26612146.89,25600585.67,19209432.78,16386276.57,12666085.55,12145338.67,13085997.35,9175087.983,9048460.148,10526840.73,9247843.342,6993020.351,4821280.826,6093411.157,6312435.485,5695451.938,5766323.901,6192307.814,5433776.019,4791953.653,4462658.91,4060309.176,3719500.032,3246688.035,3585901.184,3382249.773,3669369.889,3769397.807,4002523.149,3007380.506,3620646.179,4247792.729,3679349.444,4431790.776
12,bgr,Bulgaria,72381,Manure applied to soils (N content),2029,Poultry Birds total,kg,11916198.48,11594910.99,10770844.37,11615657.9,12082272.05,11784835.83,12872723.37,14925585.24,13207671.33,15088002.67,17122396.66,17466491.48,17513658.13,18429508.74,17442670.92,18279321.2,18725520.88,19177223.56,18844246.76,18978281.23,19015454.39,18603396.14,19534282.16,19426074.82,18988481.06,17753050.34,17948107.79,18529336.38,18844597.63,16341950.4,12680378.57,10190925.68,9295062.421,8945362.345,9825195.031,9430888.104,8177054.916,7585301.651,8189692.771,8036006.279,8117560.807,9623400.93,10752555.36,10790410.39,9689317.313,9608832.383,9961956.249,9138710.973,8543348.545,8213189.193,7728277.729,6911281.64,7000712.151,6358576.941,6940410.063,7183934.669,8382089.964,9109055.34,9632181.735,8745693.343,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1048,Swine total,kg,21168406.37,19325951.34,17129150.31,17383340.64,21616516.2,19959773.25,18867155.26,19183423.7,17741301.24,16303042.1,19640901.64,23263144.94,21542458.54,20154563.25,28373480.67,32238175.17,28653337.92,28177471.99,31273427.49,31754673.84,31566499.55,31865756.2,31584564.22,31244950.15,30955658.49,32428513.25,33578019.62,33444072.48,34146596.48,36079590.39,34708159.72,26043312.82,22215800.52,17172127.47,16466121.51,17741425.61,12439184.92,12267508.41,14271832.46,12537823.47,9480832.603,6536482.685,8261181.615,8558125.266,7721645.829,7817730.951,8395261.398,7366877.008,6496722.181,6050278.701,5504790.445,5042736.243,4401718.318,4861608.74,4585507.021,4974771.977,5110385.474,5426446.665,4077275.586,4908714.492,5758972.486,4988301.823,6008429.029
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1052,"Chickens, layers",kg,8950189.981,8424837.67,7864817.44,8401370.155,9160330.905,9393405.991,8957123.564,9445674.546,8393369.866,8657912.756,9257934.431,9445141.193,9076061.194,9230733.448,9248334.084,9564078.823,9411539.98,9240333.795,9339004.026,9299535.934,8946989.865,8900588.189,9397672.812,8948589.923,9000325.125,8913388.651,8883520.906,8937389.518,9022725.934,7490403.914,5925547.386,5657804.381,4862042.302,5078050.105,6203957.443,5661537.849,4777239.238,4546297.562,4744704.73,4428959.99,4204418.546,4800173.4,3721201.09,3757469.067,3927608.546,4027878.835,4408159.239,3913741.379,3795870.454,3675866.119,3315853.114,2936106.063,2778767.046,2858769.936,3007575.311,3149980.456,3234250.166,2943572.999,3006508.606,3526527.391,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),946,Buffalo,kg,5985006.639,6335931.398,5587128.047,4620446.302,4339416.579,3989342.661,3384394.511,3110518.156,2810076.647,2436431.274,2341168.564,2334992.086,2237491.978,2111063.266,2127292.276,2161420.465,2060548.504,1921955.914,1751724.632,1641682.493,1497732.754,1386146.496,1254896.35,1133572.686,1031597.783,914748.9139,829790.8365,765662.6141,740137.3757,726240.3014,804108.0349,792984.073,696712.9578,543624.5526,430651.7382,431943.7565,360441.5763,332552.8899,326628.5136,292342.7613,245483.4656,205746.0266,235998.161,248162.04,251250.2787,258340.6227,259884.7421,282605.3555,290609.5661,261901.551,291208.3062,311565.4717,290294.4397,313991.945,301103.2752,341691.5555,386754.6307,492542.5632,527206.4672,635925.0752,683509.1616,640336.8448,659874.6816
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1107,Asses,kg,292303.7676,299772.018,299122.902,305737.0524,314216.5572,327292.2588,331834.932,342972.396,341734.5204,340855.3668,346780.5432,343787.7768,350137.7256,354822.7488,361087.2876,371039.2608,364076.6376,375816.5268,380864.8272,383957.808,388328.5224,390932.958,395030.3604,400088.91,397178.1372,392390.622,388142.898,379164.5988,374152.74,374194.8756,374185.7652,375127.5528,345090.564,338406.9468,313884.0276,320290.9164,326692.1112,256250.4984,251133.87,236516.2332,223432.56,170820,154536.2988,125268,102492,91104,79716,68328,56940,45767.2332,45848.088,28052.0604,20632.7784,20996.0556,22776,21067.8,21067.8,0,0,0,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1079,Turkeys,kg,730961.9064,823695.8796,867335.3964,1272819.24,1545566.22,1540111.28,1856497.777,2351078.968,2016509.339,2131063.07,2500180.65,2652918.959,2607461.129,2687466.91,2283801.379,1901955.607,1892864.041,1820131.513,1711032.721,1581932.484,1472833.692,1467378.752,1403737.79,1361916.587,1194631.772,1010982.139,1043711.777,967342.6224,1152810.569,1100079.486,909156.6,727325.28,727325.28,909156.6,1069168.162,1036438.524,909156.6,818240.94,909156.6,1090987.92,1272819.24,1454650.56,1691031.276,1691031.276,1070986.475,789147.9288,947341.1772,492762.8772,601861.6692,449123.3604,287293.4856,152738.3088,85460.7204,78187.4676,81824.094,50912.7696,58186.0224,54549.396,63640.962,58186.0224,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1755,All Animals,kg,130250456.6,136039487.4,131770309.1,130053229.6,135079813.3,131012206.1,127078368.6,128004743.6,121369967.2,118427031.2,126503793.5,135525054,134709775.3,134001682.9,144634034.6,153751726.2,151276634.1,153666823.3,157068345.9,160275182,159888229.5,161230781,161095596.7,161162708.9,157236080.6,152457615.5,152100253,148694765.7,147171600.9,143260576.9,133724479.7,112041668.5,88200262.98,70735954.25,65992666.58,66903579.87,57164114.3,56766924.91,61327377.52,58847247.13,53150426.72,47474930.93,52786968.56,53680243.6,50461387.5,48251611.46,49471883.97,46195039.94,43100814.53,40573542.71,39679904.53,39116598.05,36930420.96,38430931.98,37777384.92,38160064.92,39796335,40065258.12,38298241.95,40535698.34,32748627.91,30327335.24,30988437.39
12,bgr,Bulgaria,72381,Manure applied to soils (N content),976,Sheep,kg,40146042.29,43710527.46,43475456.35,44340086.65,44911078.1,44360700.43,43008062.92,42607827.76,41519702.24,39674988.11,41631916.58,43563421.96,42676994.91,42008126.71,42119463.51,43077415.05,41827545.33,43634417.35,43468096.13,45321383.56,44878191.54,46138041.22,46292373.58,47225388.13,45170759.27,41828646.57,41138510.73,38224383.51,37033348.25,34974194,34147195.03,28835945.61,20709710.42,16188228.68,14615524.42,14552822.73,12989435.97,12249236.86,11931654.7,10964553.42,9835424.028,6759746.183,7434890.571,6876520.334,7280670.056,6892432.35,7035055.463,6566091.914,6344351.798,6023474.53,5884679.938,6257336.859,5856968.338,5891523.954,5743996.896,5729418.409,5850696.449,5807434.176,5510401.273,5625644.017,5160113.232,4716392.103,4614742.755
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1110,Mules and hinnies,kg,37033.776,37963.0368,36235.4772,35281.1628,35215.1124,32486.5476,34149.1956,34064.9244,33669.7608,33523.9944,34232.328,34546.6368,33922.5744,34244.8548,34306.35,35429.2068,35584.0836,35832.342,35325.576,34709.4852,34465.782,32868.0456,32914.7364,32583.3456,30970.8048,29964.1056,29281.9644,28362.9528,27476.9664,24770.0388,22156.4928,19820.814,23690.4564,26268.6996,18055.674,18955.326,19851.5616,19119.3132,18765.1464,17695.8132,15160.8444,13665.6,9053.46,11957.4,10818.6,9679.8,8541,7174.44,6263.4,3494.9772,3500.6712,3416.4,3416.4,2235.4644,1746.9192,1366.56,1708.2,0,0,0,0,0,0
12,bgr,Bulgaria,72381,Manure applied to soils (N content),1760,Camels and Llamas total,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1096,Horses,kg,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,17582.488,16783.284,15984.08,15984.08,15984.08,15984.08,15984.08,15984.08,15984.08,15984.08,16783.284,16783.284,17582.488,17582.488,18214.65836,18869.20644,19546.93143,20249.43175,20977.50659,21731.15596,22512.77748,23321.57192,24159.93692,25027.87246,25927.77617,23118.57411,25430.67128,28824.89067,29099.01764,29376.34143,29655.26362,29934.98502,30217.90324,30504.01827,30794.12932,31086.63799,31381.54426,32342.18747,31979.34886,32283.84558,32589.14151,32897.63425,33566.568,33566.568,15184.876,11371.87372,8493.940112,17876.59507
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),960,"Cattle, dairy",kg,1556737.5,1593061.375,1593061.375,1733167.75,1992624,2023758.75,2075650,2101595.625,2163865.125,2205378.125,2252080.25,2075650,1992624,2106784.75,2163865.125,2205378.125,2252080.25,2309160.625,2361051.875,2402564.875,2438888.75,2485590.875,2532293,2584184.25,2610129.875,2636075.5,2957801.25,3113475,3269148.75,2733558.402,2843323.963,2900617.093,2958403.189,3017465.809,3077659.659,3138756.417,3202017.04,3266014.519,3331355.981,3397984.346,3465946.316,3535267.837,5177859.41,5281403.21,5387012.282,5494738.517,5604618.239,5716692.961,5831009.384,5947614.212,6066554.146,6187865.511,6311610.574,6745862.5,7264775,8302600,8458273.75,8562056.25,8821512.5,8613947.5,8665838.75,8700434.646,8660073.632
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1107,Asses,kg,61115.6,55877.12,59805.98,59805.98,65481,78577.2,87308,104769.6,87308,87308,87308,78577.2,69846.4,74211.8,78577.2,87308,87308,87308,87308,100404.2,113500.4,170250.6,139692.8,152789,162392.88,165885.2,168940.98,172433.3,175925.62,186530.9228,197775.3201,209697.664,222338.5528,235741.6404,249952.327,265019.9417,280995.9961,297935.0577,315895.1864,334937.9342,355128.3458,376536.2674,399234.6012,407208.8774,415344.6734,423641.1161,432104.7536,440388.1001,449543.6535,458524.5909,467685.3828,477029.085,486579.7071,496302.326,506199.1243,516314.1927,526629.1963,536944.2,547857.7,611156,660966.0871,682937.5818,705639.408
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),961,"Cattle, non-dairy",kg,954752.4,975756.9528,975756.9528,1060411.666,1219537.066,1241178.12,1273003.2,1285733.232,1325832.833,1352565.9,1379298.967,1273003.2,1219537.066,1291461.746,1325832.833,1352565.9,1378662.466,1405395.533,1432765.102,1462044.175,1492596.252,1522511.827,1553063.904,1583615.981,1949604.401,1991613.506,1999251.526,2027257.596,2055900.168,2121596.044,2206789.874,2251255.239,2296105.688,2341945.26,2388664.477,2436545.947,2485180.398,2534851.709,2585564.974,2637277.547,2690024.435,2743826.005,4018689.699,4099051.845,4181021.158,4264630.735,4349909.22,4436894.801,4525619.942,4616119.649,4708430.203,4802587.248,4898654.434,4958793.015,5010865.211,5001587.564,5102879.792,5212948.104,5306513.839,3785275.015,5136782.413,5259487.828,5393986.981
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1052,"Chickens, layers",kg,178107.444,182201.868,185272.686,188343.504,192437.928,198579.564,199603.17,204721.2,208815.624,213319.4904,217823.3568,221098.896,214957.26,194485.14,204721.2,210862.836,212910.048,215980.866,222122.502,225193.32,230311.35,266137.56,307081.8,348026.04,409442.4,419678.46,429914.52,440150.58,440150.58,878151.5874,902206.3284,926875.233,952260.6618,978362.6148,1005181.092,1032818.454,1061069.98,1090140.39,1120132.046,1150737.865,1182264.93,1214713.24,1247980.435,1282168.876,1317380.922,1353207.132,1390056.948,1535409,1586589.3,1607061.42,1637769.6,1668477.78,1699185.96,1740130.2,1781074.44,1842490.8,1649745.79,1689768.785,1722319.456,1904111.881,1505110.262,1799499.348,1533975.952
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),2029,Poultry birds total,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1757,Cattle total,kg,2511489.9,2568818.328,2568818.328,2793579.416,3212161.066,3264936.87,3348653.2,3387328.857,3489697.958,3557944.025,3631379.217,3348653.2,3212161.066,3398246.496,3489697.958,3557944.025,3630742.716,3714556.158,3793816.977,3864609.05,3931485.002,4008102.702,4085356.904,4167800.231,4559734.276,4627689.006,4957052.776,5140732.596,5325048.918,4855154.446,5050113.837,5151872.332,5254508.877,5359411.069,5466324.136,5575302.364,5687197.438,5800866.228,5916920.955,6035261.893,6155970.751,6279093.842,9196549.109,9380455.055,9568033.44,9759369.252,9954527.459,10153587.76,10356629.33,10563733.86,10774984.35,10990452.76,11210265.01,11704655.52,12275640.21,13304187.56,13561153.54,13775004.35,14128026.34,12399222.52,13802621.16,13959922.47,14054060.61
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),976,Sheep,kg,230179.95,230179.95,253197.945,276215.94,322251.93,333760.9275,345269.925,356778.9225,368287.92,379336.5576,390615.3752,391305.915,322251.93,368287.92,414323.91,460359.9,529413.885,598467.87,667521.855,736575.84,805629.825,851665.815,897701.805,943737.795,1002203.502,1032126.896,1063201.189,1094966.022,1127881.755,1127881.755,1196567.452,1232452.506,1269419.406,1307560.224,1346759.869,1387179.469,1428772.986,1471613.618,1515695.84,1561181.47,1608016.645,1656257.068,1542813.34,1589092.86,1636760.826,1685858.9,1736429.665,1788517.316,1842167.889,1897428.111,1954345.858,2012970.85,2073365.465,2135540.522,2199612.492,2265594.956,2333558.118,2403539.038,2475585.362,2207195.541,2564961.475,2597815.98,2631091.254
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1126,Camels,kg,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8744.232,8015.546,8015.546,8015.546,8015.546,8015.546,8015.546,8015.546,8015.546,8015.546,8015.546,8744.232,8744.232,8744.232,8876.852852,9010.931076,9147.924044,9286.374384,9427.010782,9569.833238,9714.841752,9862.036324,10011.41695,10162.98364,10316.73639,10973.28247,11192.61696,10792.56835,11005.34466,11222.49309,11444.01363,11670.63498,11900.17107,12134.80796,12374.54565,12618.65546,12867.13739,12872.23819,13381.5897,13646.10272,13915.71654,14191.15985,14573.72,14573.72,15302.406,20707.07006,21096.18839,21492.59357
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1053,"Chickens, broilers",kg,477849.24,488834.28,497073.06,505311.84,516296.88,532774.44,535520.7,549252,560237.04,572320.584,584404.128,593192.16,576714.6,521789.4,549252,558863.91,571222.08,583717.563,594153.351,606992.1165,618732.378,645371.1,686565,727758.9,784606.482,798955.6905,813716.838,828889.9245,851340.6,589004.1135,605138.391,621753.264,638780.076,656287.4835,674275.4865,692744.085,711761.9355,731260.3815,751239.423,771836.373,792982.575,814746.6855,837060.048,859991.319,970116.345,1152056.07,1264652.73,1397777.684,1476114.75,1599696.45,1647756,1065205.598,1110106.949,1150133.688,1791042.116,1222634.952,1425652.223,1474741.62,1531177.263,1815895.769,1201282.781,1030328.096,1235199.092
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),946,Buffalo,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1054,Chickens total,kg,655956.684,671036.148,682345.746,693655.344,708734.808,731354.004,735123.87,753973.2,769052.664,785640.0744,802227.4848,814291.056,791671.86,716274.54,753973.2,769726.746,784132.128,799698.429,816275.853,832185.4365,849043.728,911508.66,993646.8,1075784.94,1194048.882,1218634.151,1243631.358,1269040.505,1291491.18,1467155.701,1507344.719,1548628.497,1591040.738,1634650.098,1679456.579,1725562.539,1772831.916,1821400.772,1871371.469,1922574.238,1975247.505,2029459.926,2085040.483,2142160.195,2287497.267,2505263.202,2654709.678,2933186.684,3062704.05,3206757.87,3285525.6,2733683.378,2809292.909,2890263.888,3572116.556,3065125.752,3075398.013,3164510.405,3253496.719,3720007.65,2706393.043,2829827.444,2769175.044
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1016,Goats,kg,510051,540054,570057,600060,660066,660066,660066,675067.5,720072,741674.16,763876.38,765076.5,720072,690069,720072,741674.16,766876.68,840084,960096,1020102,1140114,1260126,1380138,1500150,1633663.35,1699069.89,1766876.67,1837683.75,1911191.1,1911191.1,2007980.778,2058775.857,2109600.939,2164746.453,2238043.782,2288868.864,2374287.405,2445582.634,2518879.963,2594443.418,2672279.301,2752196.792,3011007.171,3101330.602,3194362.704,3290188.086,3388886.855,3490546.62,3595255.59,3703106.474,3814192.881,3928611.422,4046477.307,4167716.73,4292880.845,4421660.022,4554302.385,4690969.05,4831683.12,3887188.68,3226749.143,3239826.55,3252956.763
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1759,Mules and Asses total,kg,61115.6,55877.12,59805.98,59805.98,65481,78577.2,87308,104769.6,87308,87308,87308,78577.2,69846.4,74211.8,78577.2,87308,87308,87308,87308,100404.2,113500.4,170250.6,139692.8,152789,162392.88,165885.2,168940.98,172433.3,175925.62,186530.9228,197775.3201,209697.664,222338.5528,235741.6404,249952.327,265019.9417,280995.9961,297935.0577,315895.1864,334937.9342,355128.3458,376536.2674,399234.6012,407208.8774,415344.6734,423641.1161,432104.7536,440388.1001,449543.6535,458524.5909,467685.3828,477029.085,486579.7071,496302.326,506199.1243,516314.1927,526629.1963,536944.2,547857.7,611156,660966.0871,682937.5818,705639.408
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1110,Mules and hinnies,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1068,Ducks,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1048,Swine total,kg,1316831.505,1217715.155,1260193.591,1557542.641,1699137.426,1982326.997,1840732.212,1840732.212,1982326.997,2123921.783,2407111.354,2123921.783,1699137.426,1699137.426,2123921.783,2123921.783,2251357.09,2322154.482,2392951.876,2463749.268,3539869.639,4247843.566,4955817.494,5663791.421,6003618.907,6244330.041,6499200.655,6754071.27,7023101.362,7726374.343,8500076.569,9351245.303,10287654.1,11317826.96,12451165.78,13697992.82,15069663.99,16578710.42,18238852.64,20065241.3,22074513.78,24284992.47,26716826.27,27250879.32,27795608.61,28351184.07,28917903.05,29495992.07,30085621.08,30687059.09,31300447.71,31926084.26,33206639.19,33215304.78,33879313.54,34556603.87,35247430.67,35950916.04,36673049.45,23702967.09,20102664.8,20589099.53,21087300.78
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1051,"Swine, breeding",kg,52139.82411,48215.32122,49897.25103,61670.7597,67277.1924,78490.0578,72883.6251,72883.6251,78490.0578,84096.4905,95309.3559,84096.4905,67277.1924,67277.1924,84096.4905,84096.4905,89142.27993,91945.49628,94748.71263,97551.92898,140160.8175,168192.981,196225.1445,224257.308,237712.7465,247243.6821,257335.2609,267426.8398,278079.0619,305925.0919,336559.7614,370261.7103,407338.7317,448128.3328,493002.7808,542370.7845,596681.98,656432.5365,722165.7174,794481.4108,874038.3728,961562.0756,1057850.315,1078996.097,1100564.604,1122562.564,1145001.75,1167891.133,1191237.44,1215051.324,1239338.39,1264110.413,1314813.869,1315156.983,1341448.349,1368265.598,1395618.823,1423473.263,1452066.069,938516.834,795963.191,815223.5299,834949.7634
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1749,Sheep and Goats total,kg,740230.95,770233.95,823254.945,876275.94,982317.93,993826.9275,1005335.925,1031846.423,1088359.92,1121010.718,1154491.755,1156382.415,1042323.93,1058356.92,1134395.91,1202034.06,1296290.565,1438551.87,1627617.855,1756677.84,1945743.825,2111791.815,2277839.805,2443887.795,2635866.852,2731196.786,2830077.859,2932649.772,3039072.855,3039072.855,3204548.23,3291228.363,3379020.345,3472306.677,3584803.651,3676048.333,3803060.391,3917196.252,4034575.803,4155624.888,4280295.946,4408453.86,4553820.511,4690423.462,4831123.53,4976046.986,5125316.52,5279063.936,5437423.479,5600534.585,5768538.739,5941582.272,6119842.772,6303257.252,6492493.337,6687254.978,6887860.503,7094508.088,7307268.482,6094384.221,5791710.618,5837642.53,5884048.017
5,bfa,Burkina Faso,72381,Manure applied to soils (N content),1755,All Animals,kg,5311951.359,5310007.421,5420745.31,6007186.041,6694158.95,7077348.718,7043479.927,7144977.012,7443072.259,7702151.32,8108844.531,7548152.374,6841467.402,6972553.902,7606892.771,7767261.334,8074629.329,8386268.565,8741970.187,9041625.42,10403642.22,11473496.97,12476353.43,13528053.01,14579661.42,15012534.01,15724431.14,16295254.16,16880966.65,17301379.78,18487738.81,19581367.01,20764098.42,22050340.96,23463003.46,24972153.62,26646933.34,28450280.08,30412806.91,32549884.77,34875248.19,37415159.65,42991088.43,43911231.27,44938206.36,46056603.91,47126167.08,48344336.63,49434560.41,50559778.68,51640887.07,52113080.44,53877834.01,54655144.7,56771692.72,58175991.21,59345560.72,60570023.38,61957838.98,46558224.76,43096434.66,43929019.69,44539593.05
