,AFG,ALB,DZA,ASM,AGO,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BES,BIH,BWA,BVT,BRA,IOT,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CA-,CYM,CAF,TCD,CHL,CHN,CXR,CCK,COL,COM,COK,CRI,CIV,HRV,CUB,CUW,CYP,CZE,COD,DNK,DJI,DMA,DOM,TLS,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FLK,FRO,FJI,FIN,FRA,GUF,PYF,ATF,GAB,GMB,GEO,DEU,GHA,GRC,GRD,GLP,GUM,GTM,GGY,GIN,GNB,GUY,HTI,HMD,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMN,ISR,ITA,JAM,JPN,JEY,JOR,KAZ,KEN,KIR,KO-,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,NCL,NZL,NIC,NER,NGA,NIU,NFK,PRK,MNP,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,PCN,POL,PRT,PRI,QAT,COG,REU,ROU,RUS,RWA,SHN,KNA,LCA,SPM,VCT,MAF,WSM,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SGS,KOR,SSD,ESP,LKA,SDN,SUR,SJM,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TGO,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,UMI,URY,UZB,VUT,VEN,VNM,VIR,WLF,ESH,YEM,ZMB,ZWE
pdssat_miroc-esm-chem_rcp8p5_co2_whe_1, -27.3087307411,   0.6984768613,   5.3150972348,             NA, -27.2137506529,             NA,   7.1318107949,  -2.8616623880,             NA,             NA,  -9.0659983777,  18.6809783826,             NA,             NA,  35.2714187559,             NA,   8.0774627872,  69.4023445898,             NA,             NA,             NA,  15.3777631227,             NA,             NA,  10.8610112220,             NA,             NA,  19.5109630049,             NA,             NA,             NA,   6.8947311448,             NA,             NA,             NA,             NA,   3.5116921383,             NA,  66.9519764382,             NA,             NA,  42.2342562503,  -6.0089958930,  12.9525404533,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  89.6567243671,             NA,             NA,  33.8990534288,  -0.9102503739,  42.8144729005,   5.3540441832,             NA,             NA,             NA,             NA,  17.4537940359,   9.8648604884,             NA,             NA,             NA,  20.2332222000,  43.3661617562,             NA,             NA,             NA,  -3.4205926260,  11.0794398575,             NA,             NA,             NA,             NA,             NA,  11.0007546194,   9.6701317563,             NA,   4.6995840284,             NA,             NA,             NA,  -6.1969820178,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA, -11.5041459142,             NA,  31.0202541479,             NA,  15.3245479142, 112.2109928192,             NA,             NA,  28.5508196129,   8.4990939935,             NA,  -4.3158980637,             NA,  54.1481887866,  63.1879846279,             NA,             NA,  66.7825369508, -15.4867470589, -10.0130105489, -11.1028826598,  19.8903802592, -18.4582252015,             NA,             NA,  22.2623133128,   7.7785653640,  23.4133509511,   9.9748567889,             NA,             NA,             NA,             NA, -19.7487154988,             NA,             NA,             NA,             NA,             NA,             NA,   6.3210124110,             NA, -19.1613597837, -16.5878816555,  26.6553827844,             NA,  18.6712659407,   8.5795466722,  20.9481907867, -99.7136904577,             NA,  13.2574908775,  50.3791769190,             NA,   4.9170677574,             NA,  47.4073490456, 113.1075158579,             NA,             NA,   0.1195995915,             NA,  -3.0736496838,  47.0564065990,  54.9011948913,             NA,  98.7318385483,             NA,             NA, 106.5878188212,   9.7057196337,             NA,             NA, -12.3549024604,   2.7080232298,             NA,  64.6473299770,             NA,             NA,  14.0356537213,  11.8574433284,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  26.5543023642,             NA,  18.3725572637,             NA,             NA,             NA,  10.9949100546,   4.3687664882,             NA,  15.3163023898,  23.8272629988,             NA,-100.0000000000, 146.6855249267,   2.8385813303,             NA,  79.5095581042,             NA,             NA, 101.4726959686, -16.1917662078,  51.5497404151,  -1.1823617773,  17.6650144263, -90.2806945134,             NA, -15.5960548939,             NA,             NA,             NA,  18.6125669244, -11.1633946824,  77.8981759273,             NA,             NA,             NA,  -6.0375018931,  50.5175561469,             NA,  -1.3528129711,             NA,             NA,  -8.5505871563,             NA,             NA,             NA,             NA,             NA,             NA,  23.5620334596, 158.6233345109, 137.3068628250
pdssat_miroc-esm-chem_rcp8p5_co2_whe_2,  62.0127730589, -20.4921870787,   0.3061408708,             NA,  23.3015222424,             NA,  10.4984396477,  -1.3779483318,             NA,             NA,  -3.3063565307,   3.8875360894,             NA,             NA,  26.4035292030,             NA,  -4.6751265007, -31.3114235990,             NA,             NA,             NA,  24.5865869842,             NA,             NA,  16.0117562084,             NA,             NA,  88.8933829447,             NA,             NA,             NA, -15.3354881055,             NA,             NA,             NA,             NA,   6.9856515025,             NA,   5.7136318210,             NA,             NA, -14.3078353737,   7.1278344871,  50.1870504945,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  11.3955750902,             NA,             NA,  24.5124489730,  -3.0684242090,   7.4377746445,  -0.9071315772,             NA,             NA,             NA,             NA,  10.9097193572,  12.2371482429,             NA,             NA,             NA,  33.4117369023,  56.1456567205,             NA,             NA,             NA,   2.1430996889,  14.6118688165,             NA,             NA,             NA,             NA,             NA,   4.7597175326,   4.8851478157,             NA,   0.7240847586,             NA,             NA,             NA,  25.0967927927,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA, -11.4745282153,             NA,  11.0503269134,             NA, -17.0747533306, -92.9092533299,             NA,             NA,  33.7156983213,   1.7797884919,             NA,   3.8885399614,             NA, -22.9556678121, -51.2954862883,             NA,             NA,   3.0069352676, -35.6295858651,  12.4824139402,  24.0855654851, -10.1980286055, -11.2372891520,             NA,             NA,  -2.9622303768,   5.5653725289,  12.1651491429,  -9.7716606369,             NA,             NA,             NA,             NA, -25.2533096540,             NA,             NA,             NA,             NA,             NA,             NA,  14.3690756436,             NA, -26.9730236822, -11.5184617441,  15.3326210561,             NA,   3.8271538936,  -1.6554122873,  17.2195157222, -19.5330219097,             NA,  12.7017302809, -46.4427243364,             NA,  12.9491829406,             NA, -24.0528764120,  45.1102831893,             NA,             NA,  -8.7198370010,             NA,   5.0948180927,  51.8031633358,   3.5987506004,             NA, -95.0053865546,             NA,             NA,  78.5851858973,  10.6205876845,             NA,             NA, -41.2082751743,   3.8386758840,             NA,  71.0744475085,             NA,             NA, -17.7561759864,  21.5695752997,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  23.4206044280,             NA,  35.3523538663,             NA,             NA,             NA,  -7.2263422575,  -1.8731910656,             NA, 115.0553902555,   1.8409961405,             NA,  14.4134566192, 144.8723501004,   8.2852957281,             NA,  71.2658240099,             NA,             NA, -33.9333171180, -12.2836723122,  44.5647877378, -33.5032804374,  21.4279512968, 176.4192180077,             NA,  11.2931525539,             NA,             NA,             NA, -17.3877781724,  -8.8475700730,  40.3198605980,             NA,             NA,             NA,  17.7413075839,  96.3716375989,             NA,   9.6733215212,             NA,             NA, -28.7769421130,             NA,             NA,             NA,             NA,             NA,             NA,  17.5294989774,  41.6407328200,   7.4741752330
pdssat_miroc-esm-chem_rcp8p5_co2_whe_3, -28.4789982631,  16.5752118181,  13.5056064940,             NA, -62.7679397530,             NA,  -3.1751942931,  -3.9488756407,             NA,             NA,  17.0822757196, -12.4089266083,             NA,             NA,  38.7452068944,             NA,  -2.8576681267,  61.4292828334,             NA,             NA,             NA,  12.1101088636,             NA,             NA,   6.5372026606,             NA,             NA,  29.6157885357,             NA,             NA,             NA,  -6.8465190442,             NA,             NA,             NA,             NA,   5.8133760540,             NA, -25.5268602362,             NA,             NA,  16.3734127935,  10.7807730243,   3.8484478694,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -2.7529463365,             NA,             NA,  27.8643470651,   6.5978137446,  39.6987641193,   9.1238051072,             NA,             NA,             NA,             NA,  21.0515109514,  28.6531948802,             NA,             NA,             NA,  24.0510774366,  16.8772971376,             NA,             NA,             NA,  26.6743147415,  13.2169517144,             NA,             NA,             NA,             NA,             NA,   5.3519093972,  13.7713783395,             NA,   8.8234504757,             NA,             NA,             NA,  -3.2998985275,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -5.8810819833,             NA,   6.5669337599,             NA,  32.8812251825, 128.3268128033,             NA,             NA,  25.2997722005,  -2.7493829299,             NA,   2.3045219920,             NA, -41.8222658440, -63.2368533821,             NA,             NA,  14.9860330586, 236.4366393635,  -7.6849968321,  -4.1577963163,  20.6865835280,  -7.0956341565,             NA,             NA,   9.3751289170,  -1.0962887871,  15.5784882818,   8.1548122749,             NA,             NA,             NA,             NA,   5.1384909257,             NA,             NA,             NA,             NA,             NA,             NA,  -0.4917178541,             NA,  -1.6208377874,   9.7917520836,  33.0747712125,             NA,  28.3596709663,   7.4748630080,  65.4508049019, 519.5404715676,             NA,   8.9344050518,  79.2130055350,             NA, -17.8346101738,             NA,  25.3760125876,  32.5825689715,             NA,             NA,   4.6073173901,             NA,  14.7051975044,  42.6899219841,  -3.0853927143,             NA, 103.8835652130,             NA,             NA,  49.9896684980,  12.3919500012,             NA,             NA, -14.3294880301,  -7.4360877973,             NA,  57.1587568209,             NA,             NA,  -0.8457296291,  -5.3958827382,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  67.9812828318,             NA,   9.1943053073,             NA,             NA,             NA,   1.6478094093,  -0.4642234993,             NA,  26.4377992652,  24.7301729778,             NA,  26.7133979566,   7.6114990149,   5.1579355151,             NA,  22.1772980978,             NA,             NA,  48.0875382249,   3.1866395834, -18.5070667526,  -6.9378931733,  15.4304763488, -91.4669996839,             NA, -12.3616277181,             NA,             NA,             NA, -14.9983567245, -23.1286936014,   9.5628129747,             NA,             NA,             NA,  -0.6762337783,  70.1773429157,             NA,  18.7540648320,             NA,             NA, -74.7244336536,             NA,             NA,             NA,             NA,             NA,             NA,   7.6242553912, -39.7609149530,  -9.7099203025
pdssat_miroc-esm-chem_rcp8p5_co2_whe_4, 107.9942995915,  -2.4669434344,   1.5788684698,             NA,   1.2462957613,             NA,   4.7036604531,   2.2047045903,             NA,             NA,  12.2258895401,  -1.2593937639,             NA,             NA,  25.7091456252,             NA,  15.4280970969,  71.3768599400,             NA,             NA,             NA,  17.1601161281,             NA,             NA,  -3.9423712571,             NA,             NA,  82.1466136804,             NA,             NA,             NA,   6.9474076703,             NA,             NA,             NA,             NA,  16.1192665502,             NA,   0.7868885201,             NA,             NA, -25.4038365104,  12.1785902041,  28.3379160049,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  83.4880876404,             NA,             NA,  21.8167805999,   1.4641412441,  -0.8179218760,  14.0121479574,             NA,             NA,             NA,             NA,   8.0573658439,  27.5276468325,             NA,             NA,             NA,  17.9711350646,  26.5159691983,             NA,             NA,             NA,   8.0763858568,  19.4132150741,             NA,             NA,             NA,             NA,             NA,  -8.2443814039,  11.9541836833,             NA,   0.7335478808,             NA,             NA,             NA,  -5.6227886536,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -3.2060089336,             NA,  -0.9106531416,             NA,  17.3127055390,  88.9461651557,             NA,             NA,  30.5258106335, -55.8255108200,             NA,  -7.6872568915,             NA,  65.3710672848,  42.5061083554,             NA,             NA,  74.4262946316, -27.0853877181,  14.8169748792,  27.6044086437,   1.7611271897, -25.0524190640,             NA,             NA,   4.2810862420,  20.8495591420,  14.3542987158,   4.5711004703,             NA,             NA,             NA,             NA, -73.8703888433,             NA,             NA,             NA,             NA,             NA,             NA,  16.4989872830,             NA, -21.0910472608, -18.5338013386, -12.7037834688,             NA,  25.4829281554, -41.6369355532,  31.1537931971, -99.9257953709,             NA,  14.2211954061,  52.2186038000,             NA,   6.5464807652,             NA, -48.6728605194, -42.8582787688,             NA,             NA,  -1.8032856241,             NA,  30.9512375194,  17.9990308419, -49.1406368828,             NA,  78.0888232132,             NA,             NA,  98.0851477007, -14.6698101285,             NA,             NA,  10.1942631269,   0.8471727098,             NA,  45.5979089453,             NA,             NA,  22.1149026975, -19.9394861794,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA, -16.9419813762,             NA,  12.7487968289,             NA,             NA,             NA,   1.8487173580,  -9.9230200012,             NA,  55.9792176199, -13.7219199556,             NA,   8.2501334738,  54.8225669547,   8.7290613055,             NA, -21.4657628641,             NA,             NA,  18.0200490404,  26.7533412742, -93.1533515538,  19.5446875012,  64.8776265703,  82.7457884020,             NA,  24.0926193794,             NA,             NA,             NA,  -5.3090912664,  -0.7838454685, -11.5929528646,             NA,             NA,             NA,  -7.1627653770,  24.7150926663,             NA,  11.7569974990,             NA,             NA,  37.1182811924,             NA,             NA,             NA,             NA,             NA,             NA,  -6.0458151452, -36.7547839323, -67.2571051659
pdssat_miroc-esm-chem_rcp8p5_co2_whe_5,   2.9699811655, -21.5154632760,   0.8450916547,             NA,  78.6169971932,             NA,   4.7974095344,   8.9207055151,             NA,             NA,   0.8769520176,  48.7432423959,             NA,             NA,  33.4077390352,             NA, -13.2715395475, -24.0225742161,             NA,             NA,             NA,  13.0904037248,             NA,             NA, -12.1157369445,             NA,             NA,  86.3198258315,             NA,             NA,             NA,  89.2746351895,             NA,             NA,             NA,             NA,   3.2292241361,             NA,  52.8601307269,             NA,             NA,  68.5333204533,   9.7370260986,  17.8714226309,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  79.1059705259,             NA,             NA,  10.3426585411,   8.9652368324,  44.6996585077,  21.2281168015,             NA,             NA,             NA,             NA,  12.6130812688,  18.7000783893,             NA,             NA,             NA,  -5.2983272949,  29.9641564325,             NA,             NA,             NA, -12.1221711838,   7.3033377120,             NA,             NA,             NA,             NA,             NA,   5.5396137862,  15.4326421202,             NA,   0.3504333421,             NA,             NA,             NA,  -5.2051895197,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  63.4303910208,             NA,  20.8279109055,             NA,  36.4342768815, -89.8060215148,             NA,             NA, -29.5384845373,  -9.9306455300,             NA,  -1.0467105500,             NA, -25.3091155209,  52.5109826323,             NA,             NA,  -6.4464482555, -35.8153305867,  66.6441781252,  -9.4360610543,  -1.3507622474,  22.1537602567,             NA,             NA,  16.3137236938,  -0.2860939388,  12.5396093901,  -9.2712124186,             NA,             NA,             NA,             NA,  13.9408975569,             NA,             NA,             NA,             NA,             NA,             NA,  47.9307493503,             NA,  14.8439266163, -21.2816232969,  -1.4001936367,             NA,   4.9784809368,  26.5832659021,   1.4606656458, -99.9078659242,             NA,  15.7998984812, -33.8473145229,             NA,   5.1570663576,             NA,  23.3091336826,  39.4627325068,             NA,             NA,  -1.7635694262,             NA,  -6.8432946890,  -7.9800691460,  44.1031479263,             NA,-100.0000000000,             NA,             NA,  72.0915852195,  12.6270745513,             NA,             NA,  18.2098321394, -30.7633389178,             NA, -11.0426729174,             NA,             NA,  71.1015375119,   8.7044284523,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  40.7666244162,             NA,  32.8463786143,             NA,             NA,             NA,  -2.2214225192, -10.4734859181,             NA, -13.8475816838,  38.1186834809,             NA,  -1.3154975503,  90.8140516139, -12.2386874701,             NA,  10.6140695008,             NA,             NA,  15.1564780613, -10.9235279336, -17.1479969095,  -4.1064620346,  29.6407541095,  80.6097399483,             NA, -18.6605239741,             NA,             NA,             NA,  -5.8614877358, -21.0509921085, 210.9961203335,             NA,             NA,             NA,  19.4322167471, -13.4818032408,             NA,  12.8122542241,             NA,             NA,  53.6073894415,             NA,             NA,             NA,             NA,             NA,             NA,   8.5069998960,   8.3308278437,  70.7585356148
pdssat_miroc-esm-chem_rcp8p5_co2_whe_6,  66.5515382211,   5.9026512424,  24.3033708915,             NA, -27.2863464710,             NA,   6.2032790674,   3.9186505423,             NA,             NA,  -4.4584557910, -13.1095298728,             NA,             NA, -35.1268325845,             NA,  14.7790414022, -37.1984035759,             NA,             NA,             NA, -33.4587573875,             NA,             NA,  -3.0580093762,             NA,             NA, -17.3578237624,             NA,             NA,             NA,  88.3600884538,             NA,             NA,             NA,             NA,   9.4241751530,             NA, -12.1863442233,             NA,             NA,  59.1176529182,   6.8126156933,  16.9558541566,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -3.8699681448,             NA,             NA,  10.6247393279,   8.0974590022, -43.1837264331,  -8.6372923691,             NA,             NA,             NA,             NA,  12.3012133947,   7.1892083039,             NA,             NA,             NA, -14.7632718352,  44.9333848192,             NA,             NA,             NA,   8.2927871653,   1.2371032569,             NA,             NA,             NA,             NA,             NA,   5.7487202730,  -4.5731836378,             NA,   6.4371088677,             NA,             NA,             NA,  10.6113442278,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -4.5997293749,             NA,   9.6626775011,             NA, -13.4093519620,  60.2364467209,             NA,             NA,   4.9577237121,  -4.2076223725,             NA,  11.4475954254,             NA,  -9.5771606981, -71.2137535373,             NA,             NA,  74.2945213366, 211.2890390781, -23.1793719295, -19.7147906090, -14.7484143486,  12.5714094807,             NA,             NA,  28.4305005930, -10.9384156642,-100.0000000000,   6.3263932324,             NA,             NA,             NA,             NA, 162.3628367707,             NA,             NA,             NA,             NA,             NA,             NA, -17.7893290019,             NA,  17.3651650180,  32.3977941983,  38.1167766012,             NA, -39.0855204930,  -4.8930172248, -26.0955977590, -99.7887975792,             NA, -13.8973581256, -53.3749780812,             NA,  15.7966428760,             NA,  20.7820785109,  28.4328727393,             NA,             NA,   2.9388604436,             NA,   6.6329835875,  26.2365611283, 107.2143536079,             NA, -16.2116100171,             NA,             NA,  -9.0050025985,   9.4208462675,             NA,             NA,   4.1696928970,   0.7405920618,             NA,  57.5518632975,             NA,             NA,  93.3972304615,   6.6141143626,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  60.9921323589,             NA,  -1.3250598533,             NA,             NA,             NA,  -0.2561646246,   1.8859712640,             NA,  28.4475286504,  26.9231800537,             NA,  26.9627800903, 170.3308137110,   0.0816380740,             NA,  35.1939130985,             NA,             NA,-100.0000000000, -20.3455793714, -25.9033365915,  44.6468755589,  21.1192814610, -22.4832924052,             NA, -16.8508173245,             NA,             NA,             NA,  -0.8016615604,   5.2827975173,  50.6618333366,             NA,             NA,             NA, -13.6567408828,  69.2004213652,             NA,   8.8317411076,             NA,             NA, -67.7734168609,             NA,             NA,             NA,             NA,             NA,             NA,  12.3933300050,  67.8567912116, 106.4988610290
pdssat_miroc-esm-chem_rcp8p5_co2_whe_7,  47.5202955258, -17.5392417399,  21.6542148550,             NA,  -6.7475108081,             NA,  -6.2822732729,   2.0343497330,             NA,             NA,   0.6378895726,  82.0835045874,             NA,             NA,  24.7213922220,             NA,  -8.3483007451,  73.5366401640,             NA,             NA,             NA,   8.9018692043,             NA,             NA, -10.4719889396,             NA,             NA, -29.5237886741,             NA,             NA,             NA,  72.0585901352,             NA,             NA,             NA,             NA, -14.4521390585,             NA,  89.5792912108,             NA,             NA,  12.5706417960,   2.1921329202,  21.2957320234,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -8.3380171167,             NA,             NA,   3.2917187860,   1.9082718451,  16.9452878513,  -1.2036087331,             NA,             NA,             NA,             NA,  11.8425710502, -27.9190846513,             NA,             NA,             NA,  34.8030857679,  10.3370531337,             NA,             NA,             NA,  -7.2129967025, -11.5704745900,             NA,             NA,             NA,             NA,             NA,  -1.3588392622,   7.6471191289,             NA,  -1.5257838870,             NA,             NA,             NA,  18.3891086499,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  57.5140144226,             NA,  -1.2086205959,             NA, -25.8798760766,  92.8520486851,             NA,             NA,  41.3974707058, -29.0660013156,             NA,  30.8436259886,             NA,  39.4325291091,  89.0177155179,             NA,             NA, -29.2753349067,  -6.4059563299,   1.3911194727,  27.1414032554,  23.4403959930,  35.2137733979,             NA,             NA,  -9.3037938769,   3.2363698049,  20.1008137692,  -2.3198715963,             NA,             NA,             NA,             NA, -46.9726323551,             NA,             NA,             NA,             NA,             NA,             NA,  18.1417486313,             NA,   2.2259440214,   3.5211716994, -30.8478872898,             NA,   8.8924325075,  -7.3026760883,  30.1163922611, -22.4546596406,             NA,   4.3871009468,  48.6103116231,             NA,  11.0045416257,             NA,  12.3200183286,  25.9651551053,             NA,             NA,  10.0664308352,             NA,   0.1889298312, -24.4915441659, -59.3665278755,             NA,  90.2559891873,             NA,             NA, -38.6314069182,   8.0642095291,             NA,             NA, -16.0730863903, -10.6709663876,             NA, -36.9902819941,             NA,             NA,  37.9400319872,  29.0366550810,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  72.1079878000,             NA,   1.7845038500,             NA,             NA,             NA,  -1.5908257436,  -9.9306003204,             NA,  18.6966044317,  -4.8776625434,             NA,  18.2699950280, -43.1592942867,  -3.6128247331,             NA,  -1.1804977148,             NA,             NA, -12.6610790425,  -3.2918272380, -98.9001271558,   2.1920216623,  30.8792702189, 347.2853870018,             NA,  23.8143474985,             NA,             NA,             NA, -42.5267306086, -14.7586820425,  78.3965025116,             NA,             NA,             NA,  20.8322657110, -13.1220329169,             NA,  13.6694525520,             NA,             NA, 112.9356598758,             NA,             NA,             NA,             NA,             NA,             NA, -35.6774991588,  46.7551642665, -97.5242677262
pdssat_miroc-esm-chem_rcp8p5_co2_whe_8,  25.6805946210,  -3.2739987727,   7.6979394295,             NA,  15.3192497672,             NA,   5.5325374837, -18.0377077517,             NA,             NA, -33.8601333979, -39.2371351017,             NA,             NA,  34.7409151213,             NA,  -6.5049431896, -35.1250105907,             NA,             NA,             NA,   0.1089192117,             NA,             NA, -12.3256580781,             NA,             NA, -69.4415808250,             NA,             NA,             NA,  75.4805433827,             NA,             NA,             NA,             NA,   2.9065274217,             NA, -11.0469275453,             NA,             NA,  69.8096387399,  -8.7503910367,   9.3739746181,             NA,             NA,             NA,             NA,             NA,             NA,             NA, -22.8674503950,             NA,             NA,  14.1107639182,  -3.9033501566,  11.7042054324, -60.0237692776,             NA,             NA,             NA,             NA,   7.9147430002,  -6.9369956869,             NA,             NA,             NA,  25.9487021733,   9.5301114940,             NA,             NA,             NA,   0.7327221747,  -9.3356638105,             NA,             NA,             NA,             NA,             NA, -29.0711237008, -30.8524559216,             NA,   9.7211878827,             NA,             NA,             NA,  -4.9702888402,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,   4.2647712287,             NA,  12.9377618648,             NA, -45.5363713424,  45.3192594104,             NA,             NA,  10.3326807113,  -0.1789421926,             NA, -35.0718017338,             NA,  -3.1203092442,  33.1074884862,             NA,             NA,  -3.1524201742, -44.9373946401,   7.0307453597, -17.4923636414,   7.6941619571, -17.8223069931,             NA,             NA,  41.2528152105,  -0.2739582271,-100.0000000000,  -2.7820760038,             NA,             NA,             NA,             NA, 221.0366398715,             NA,             NA,             NA,             NA,             NA,             NA,   9.2976985554,             NA, -19.1891736410,  -0.3621464530,  -6.6209954101,             NA,  -3.0953407527,  15.5162477514, -21.7536480360, -99.9395131978,             NA,  10.5475321998, -50.8181338220,             NA,   0.2155854065,             NA,  62.7692182465,  32.4351786303,             NA,             NA,   2.7862599046,             NA,   9.1140005241, -13.8256640255, 202.0917710373,             NA,  50.1947963887,             NA,             NA, -53.2301514709,   9.9166848895,             NA,             NA,  53.3455834636,   2.2457264228,             NA,  11.1920231097,             NA,             NA,  43.6040544671, -10.1537008925,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA, -11.5784182621,             NA,   7.3052734804,             NA,             NA,             NA, -21.2045223542, -19.7086483071,             NA, -12.3919387398,  23.1913402046,             NA,  19.5258158414,   6.9739068006,   5.8835584390,             NA,  26.6273058370,             NA,             NA, 104.3362669477, -18.3669133191, -64.0182361773,  14.2915159587,  10.5724704836,  22.0864948269,             NA, -34.4559487851,             NA,             NA,             NA,   9.1044032200,  20.6333508673, -31.9052203576,             NA,             NA,             NA, -31.3906835232, -19.4099992205,             NA,   5.7942423692,             NA,             NA,  34.9662779385,             NA,             NA,             NA,             NA,             NA,             NA,  -0.3293033050, -16.5578705714, -45.6278054002
pdssat_miroc-esm-chem_rcp8p5_co2_whe_9,  40.0046568492, -11.2611525475,  19.1414542943,             NA,  81.9741101529,             NA,  -2.6216173090,  -2.6414712875,             NA,             NA, -20.6638403242,  19.1029746858,             NA,             NA,  47.3492820454,             NA,  -0.6412702864,  55.2914021884,             NA,             NA,             NA,  11.7536425119,             NA,             NA,   4.2963212370,             NA,             NA,  15.5619881261,             NA,             NA,             NA,  -5.7926735680,             NA,             NA,             NA,             NA,  -7.2871320037,             NA, -18.2557863512,             NA,             NA,  66.1051051913, -18.7353879108,  14.0186698897,             NA,             NA,             NA,             NA,             NA,             NA,             NA, -10.8575472989,             NA,             NA,  31.4664013112, -11.5701668597, -29.5116322303,   3.2950162716,             NA,             NA,             NA,             NA,   4.0977700544, -11.3920414171,             NA,             NA,             NA,   1.4613363033, -20.9050811322,             NA,             NA,             NA,   6.5123747979,   5.0147067280,             NA,             NA,             NA,             NA,             NA,   8.2305809046,  -7.3059626045,             NA,  17.1688970098,             NA,             NA,             NA,   9.8022439614,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,  -8.8196590339,             NA,  24.4396740872,             NA,  17.6987613095,  60.5192568796,             NA,             NA,  47.0681679281,   2.9888596302,             NA, -23.2677969478,             NA,  57.8626985497,  57.0391341845,             NA,             NA,  -7.7274654546, -20.5843667471,  81.1240119732, -22.0298175503,   7.3643240062,  22.2590824289,             NA,             NA,  21.7543058252,  -2.4453634631,  11.0273671407,   2.5270180715,             NA,             NA,             NA,             NA,  78.4570904522,             NA,             NA,             NA,             NA,             NA,             NA,  23.3309015849,             NA,  71.5930801946, -13.5828168145,  12.2065578031,             NA,  19.8550325574,   9.2755157509, -14.6226800704, 107.6634091570,             NA,  17.1267518590,  29.2390062598,             NA,  -4.8170358124,             NA,  35.9974458278,  38.1863000710,             NA,             NA,   8.3522074885,             NA, -36.6832410543, -13.7650311442,  33.8390919039,             NA,  80.5327953036,             NA,             NA,  -8.7132048086,   7.2996264646,             NA,             NA, -28.0551177628,  11.2400861286,             NA, -24.0604450079,             NA,             NA,  24.6521607794,  -4.4927340499,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,             NA,   2.1977259480,             NA,   1.6158935623,             NA,             NA,             NA, -12.8319386125, -10.2397650053,             NA, -30.3702994005,  14.1378715761,             NA,  21.2269655338, -10.2754415472,   5.7828934210,             NA,  19.1202422828,             NA,             NA,  78.5641281360, -10.5744124460,  24.1090018223,  72.3675858662,  34.8625029962, -77.2091984854,             NA,  55.6108315032,             NA,             NA,             NA,   4.6920250492, -17.0169748722,  88.7862280102,             NA,             NA,             NA,  43.2524261241, -18.8641107500,             NA,   6.7821148990,             NA,             NA,   5.4490567652,             NA,             NA,             NA,             NA,             NA,             NA, -15.9474669896, 145.3528841608, 187.6846781778
