"sourceTypeID";"yearID";"ageID";"ageFraction"
43;1999;19;0.024421991744236902
43;1999;18;0.02606864356177338
43;1999;17;0.024861751460810506
43;1999;16;0.02334561600675714
43;1999;15;0.030078078617867498
43;1999;14;0.031822327818412335
43;1999;13;0.040932870554181155
43;1999;12;0.03889263900022378
43;1999;11;0.03839994056571574
43;1999;10;0.03382421065888591
43;1999;9;0.05126453926407256
43;1999;8;0.05358539302176776
43;1999;7;0.04899829380080707
43;1999;6;0.054278093394996674
43;1999;5;0.05002969515170081
43;1999;4;0.06508575490808835
43;1999;3;0.05930047403721972
43;1999;2;0.07268651668532308
43;1999;1;0.060238359892058224
43;1999;0;0.07109816645281461
42;1999;30;0.0016631078984627506
42;1999;29;0.003976012811496213
42;1999;28;0.0060552120003169166
42;1999;27;0.007798830123607283
42;1999;26;0.009521492721157236
42;1999;25;0.011721217735208119
42;1999;24;0.012777592515177152
42;1999;23;0.010424363607298592
42;1999;22;0.010956793902430302
42;1999;21;0.011897229995083268
42;1999;20;0.01569063569339573
42;1999;19;0.024089771999787606
42;1999;18;0.025870357418362987
42;1999;17;0.024731854887137684
42;1999;16;0.02636953449470271
42;1999;15;0.023446603472229172
42;1999;14;0.03182041839838886
42;1999;13;0.03695019599670404
42;1999;12;0.03632423869101766
42;1999;11;0.03871752628799254
42;1999;10;0.04661824142336103
42;1999;9;0.04967972300882018
42;1999;8;0.045270361342463726
42;1999;7;0.046432643976058126
42;1999;6;0.0499408772817534
42;1999;5;0.05526280763826647
42;1999;4;0.06376922864843253
42;1999;3;0.07457100258104078
42;1999;2;0.07420907045291895
42;1999;1;0.0617923919646459
42;1999;0;0.06165066103228201
41;1999;30;0.0018155063687500912
41;1999;29;0.0040696556791793665
41;1999;28;0.006547171027434047
41;1999;27;0.008045359335267425
41;1999;26;0.00963253710141092
41;1999;25;0.008400632571941473
41;1999;24;0.010785312962751748
41;1999;23;0.009611524933484982
41;1999;22;0.012437467009680288
41;1999;21;0.013815369013128194
41;1999;20;0.014622293481303424
41;1999;19;0.02448812044163676
41;1999;18;0.02784143389056829
41;1999;17;0.026923246942109146
41;1999;16;0.02495707346569741
41;1999;15;0.030253930911734672
41;1999;14;0.03440097447601706
41;1999;13;0.041914177224475234
41;1999;12;0.042589730902061175
41;1999;11;0.04178599584485598
41;1999;10;0.04004944701857888
41;1999;9;0.046642970202597084
41;1999;8;0.049766577044092694
41;1999;7;0.047824189817305934
41;1999;6;0.05435876446091028
41;1999;5;0.05798003555299201
41;1999;4;0.06502494124238764
41;1999;3;0.05466168396536128
41;1999;2;0.061792483237297906
41;1999;1;0.05703385797736431
41;1999;0;0.06992753589762432
32;1999;30;0.0
32;1999;29;0.0
32;1999;28;0.0002687359206568338
32;1999;27;0.00023877705072341366
32;1999;26;0.0003187080040075647
32;1999;25;0.0002465277869145852
32;1999;24;0.00029651557549620447
32;1999;23;0.00020864490447095702
32;1999;22;0.0036327531134565773
32;1999;21;0.006170780433786981
32;1999;20;0.007985552260193707
32;1999;19;0.007362879342497036
32;1999;18;0.010975581484865911
32;1999;17;0.011554251472714851
32;1999;16;0.010390420208801779
32;1999;15;0.015616325966098944
32;1999;14;0.0159191708614791
32;1999;13;0.022272666337696378
32;1999;12;0.02371036029222092
32;1999;11;0.030396618204575326
32;1999;10;0.03349031947316369
32;1999;9;0.031523871709416104
32;1999;8;0.029844226720869994
32;1999;7;0.03173669861214285
32;1999;6;0.05726427045033409
32;1999;5;0.05819856276761856
32;1999;4;0.09090981903437756
32;1999;3;0.0845642781008584
32;1999;2;0.12533086089127715
32;1999;1;0.11265512548298967
32;1999;0;0.17691669753629483
31;1999;30;0.0
31;1999;29;0.0
31;1999;28;0.00025577765030188813
31;1999;27;0.00031913776716825854
31;1999;26;0.00029593584054632026
31;1999;25;0.0002560697721958536
31;1999;24;0.0002697560464263459
31;1999;23;0.00024136868292596176
31;1999;22;0.003157235633124835
31;1999;21;0.004593075392533546
31;1999;20;0.005186796501579018
31;1999;19;0.004877430973062179
31;1999;18;0.009016504103187365
31;1999;17;0.009295362100348451
31;1999;16;0.00907286384443851
31;1999;15;0.014058887111410848
31;1999;14;0.01524424369116999
31;1999;13;0.02179081255090158
31;1999;12;0.021595145690021612
31;1999;11;0.0283118630278056
31;1999;10;0.03342905091404346
31;1999;9;0.03313426747419849
31;1999;8;0.037518997348389156
31;1999;7;0.044688344251083006
31;1999;6;0.054508843101650294
31;1999;5;0.07769563441324699
31;1999;4;0.0844150406509732
31;1999;3;0.08782842947676969
31;1999;2;0.11404849705977628
31;1999;1;0.1303416208593096
31;1999;0;0.1545530080714117
21;1999;30;0.0013558249064218974
21;1999;29;0.002219150042372966
21;1999;28;0.004218675913550909
21;1999;27;0.005840342685477712
21;1999;26;0.007366596530744878
21;1999;25;0.007820971647329955
21;1999;24;0.009333148620382975
21;1999;23;0.010081056851328964
21;1999;22;0.011668246049088279
21;1999;21;0.012909216375609146
21;1999;20;0.013940675794272024
21;1999;19;0.015668734913891785
21;1999;18;0.01720642083993427
21;1999;17;0.016898341434266707
21;1999;16;0.019272847035265526
21;1999;15;0.022997710549575185
21;1999;14;0.025533449666782223
21;1999;13;0.029093361291649782
21;1999;12;0.027972897682815794
21;1999;11;0.0290502728464459
21;1999;10;0.03141905051505326
21;1999;9;0.038553182888451436
21;1999;8;0.046099419461169994
21;1999;7;0.05264088688182862
21;1999;6;0.05972504333995623
21;1999;5;0.0665043155985465
21;1999;4;0.07495027198832707
21;1999;3;0.07545769034478683
21;1999;2;0.0835661519814321
21;1999;1;0.08484939519296297
21;1999;0;0.09578665013027814
11;1999;30;0.0016421333218145288
11;1999;29;0.0019403776825573152
11;1999;28;0.005992977067291852
11;1999;27;0.009574327085280592
11;1999;26;0.009977424683708784
11;1999;25;0.01850522475686386
11;1999;24;0.017894139832118617
11;1999;23;0.021343094705704273
11;1999;22;0.020190298476808363
11;1999;21;0.032989968487393
11;1999;20;0.03815958478922169
11;1999;19;0.039315063772942166
11;1999;18;0.04356411860083535
11;1999;17;0.039146939747270536
11;1999;16;0.04367518923518639
11;1999;15;0.03376458932491925
11;1999;14;0.03662469284825209
11;1999;13;0.031602809787586054
11;1999;12;0.027198370244536953
11;1999;11;0.025636564836879677
11;1999;10;0.03261564786483855
11;1999;9;0.03285897647047913
11;1999;8;0.03336202584971405
11;1999;7;0.039253860818207205
11;1999;6;0.04093433645519377
11;1999;5;0.0469596577029298
11;1999;4;0.04025281734996782
11;1999;3;0.06100662949911606
11;1999;2;0.05991143202365594
11;1999;1;0.052675771664496544
11;1999;0;0.06143095501422973
11;1990;0;0.05162400007247925
11;1990;1;0.05122999846935272
11;1990;2;0.06394399702548981
11;1990;3;0.07972200214862823
11;1990;4;0.07412999868392944
11;1990;5;0.07969799637794495
11;1990;6;0.07575400173664093
11;1990;7;0.055452000349760056
11;1990;8;0.042621999979019165
11;1990;9;0.04772600159049034
11;1990;10;0.04266799986362457
11;1990;11;0.03431599959731102
11;1990;12;0.035819001495838165
11;1990;13;0.03280099853873253
11;1990;14;0.030007999390363693
11;1990;15;0.027406999841332436
11;1990;16;0.024972999468445778
11;1990;17;0.0226879995316267
11;1990;18;0.0205329991877079
11;1990;19;0.018495000898838043
11;1990;20;0.016560999676585197
11;1990;21;0.014721999876201153
11;1990;22;0.012968000024557114
11;1990;23;0.01129200030118227
11;1990;24;0.009686999954283237
11;1990;25;0.00814799964427948
11;1990;26;0.006670000031590462
11;1990;27;0.005247000139206648
11;1990;28;0.0038759999442845583
11;1990;29;0.0025530001148581505
11;1990;30;0.0012750000460073352
21;1990;0;0.05716399848461151
21;1990;1;0.07825499773025513
21;1990;2;0.08240699768066406
21;1990;3;0.08156699687242508
21;1990;4;0.08337800204753876
21;1990;5;0.08035100251436234
21;1990;6;0.07680799812078476
21;1990;7;0.055369000881910324
21;1990;8;0.04977799952030182
21;1990;9;0.05086300149559975
21;1990;10;0.04915500059723854
21;1990;11;0.053279999643564224
21;1990;12;0.04657699912786484
21;1990;13;0.03674999997019768
21;1990;14;0.02398099936544895
21;1990;15;0.010247999802231789
21;1990;16;0.009366000071167946
21;1990;17;0.008559999987483025
21;1990;18;0.007822999730706215
21;1990;19;0.007149999961256981
21;1990;20;0.006533999927341938
21;1990;21;0.00597199983894825
21;1990;22;0.005458000116050243
21;1990;23;0.004987999796867371
21;1990;24;0.00455900002270937
21;1990;25;0.0041669998317956924
21;1990;26;0.0038079998921602964
21;1990;27;0.0034799999557435513
21;1990;28;0.00318100000731647
21;1990;29;0.0029070000164210796
21;1990;30;0.0026569999754428864
31;1990;0;0.06401299685239792
31;1990;1;0.08498500287532806
31;1990;2;0.07358600199222565
31;1990;3;0.08365099877119064
31;1990;4;0.07701700180768967
31;1990;5;0.07305900007486343
31;1990;6;0.08465400338172913
31;1990;7;0.06444499641656876
31;1990;8;0.05931000038981438
31;1990;9;0.03607499971985817
31;1990;10;0.033633001148700714
31;1990;11;0.036375999450683594
31;1990;12;0.03222399950027466
31;1990;13;0.04470999911427498
31;1990;14;0.041898999363183975
31;1990;15;0.02792700007557869
31;1990;16;0.02122499980032444
31;1990;17;0.007426000200212002
31;1990;18;0.006506000179797411
31;1990;19;0.009565000422298908
31;1990;20;0.009565000422298908
31;1990;21;0.00609199982136488
31;1990;22;0.004102000035345554
31;1990;23;0.004321000073105097
31;1990;24;0.0027660001069307327
31;1990;25;0.005669000092893839
31;1990;26;0.002581000095233321
31;1990;27;0.000742000003810972
31;1990;28;0.0007149999728426337
31;1990;29;0.0002610000083222985
31;1990;30;6.800000119255856e-05
32;1990;0;0.0938350036740303
32;1990;1;0.08218199759721756
32;1990;2;0.08603499829769135
32;1990;3;0.08797500282526016
32;1990;4;0.07438799738883972
32;1990;5;0.0658240020275116
32;1990;6;0.07698199898004532
32;1990;7;0.05808199942111969
32;1990;8;0.055358998477458954
32;1990;9;0.03185100108385086
32;1990;10;0.032892998307943344
32;1990;11;0.038899000734090805
32;1990;12;0.03308099880814552
32;1990;13;0.04344300180673599
32;1990;14;0.037928998470306396
32;1990;15;0.02393300086259842
32;1990;16;0.016083000227808952
32;1990;17;0.00977300014346838
32;1990;18;0.007029000204056501
32;1990;19;0.010608999989926815
32;1990;20;0.007836000062525272
32;1990;21;0.003765000030398369
32;1990;22;0.005801000166684389
32;1990;23;0.002940000034868717
32;1990;24;0.0021860001143068075
32;1990;25;0.0007939999923110008
32;1990;26;0.0017610000213608146
32;1990;27;0.005625999998301268
32;1990;28;0.0006459999713115394
32;1990;29;0.0003150000120513141
32;1990;30;0.00038499999209307134
41;1990;0;0.04282800108194351
41;1990;1;0.04530499875545502
41;1990;2;0.05475800111889839
41;1990;3;0.0584539994597435
41;1990;4;0.060224998742341995
41;1990;5;0.06520500034093857
41;1990;6;0.06102300062775612
41;1990;7;0.06615500152111053
41;1990;8;0.07139900326728821
41;1990;9;0.0368489995598793
41;1990;10;0.05450600013136864
41;1990;11;0.06053899973630905
41;1990;12;0.07475999742746353
41;1990;13;0.07267399877309799
41;1990;14;0.047005001455545425
41;1990;15;0.028842000290751457
41;1990;16;0.017904000356793404
41;1990;17;0.009444000199437141
41;1990;18;0.028364000841975212
41;1990;19;0.015495000407099724
41;1990;20;0.009684000164270401
41;1990;21;0.001990000018849969
41;1990;22;0.006453999783843756
41;1990;23;0.004366000182926655
41;1990;24;0.002351999981328845
41;1990;25;0.0016449999529868364
41;1990;26;0.0009749999735504389
41;1990;27;0.00021699999342672527
41;1990;28;0.00017899999511428177
41;1990;29;0.00017899999511428177
41;1990;30;0.00017899999511428177
42;1990;0;0.056203000247478485
42;1990;1;0.056203000247478485
42;1990;2;0.056203000247478485
42;1990;3;0.056203000247478485
42;1990;4;0.056203000247478485
42;1990;5;0.056203000247478485
42;1990;6;0.056203000247478485
42;1990;7;0.0562019981443882
42;1990;8;0.05619899928569794
42;1990;9;0.0561860017478466
42;1990;10;0.05613899976015091
42;1990;11;0.055991001427173615
42;1990;12;0.05557499825954437
42;1990;13;0.05450800061225891
42;1990;14;0.052011001855134964
42;1990;15;0.046755000948905945
42;1990;16;0.03717900067567825
42;1990;17;0.02323400042951107
42;1990;18;0.011083999648690224
42;1990;19;0.009074999950826168
42;1990;20;0.007430000230669975
42;1990;21;0.006082999985665083
42;1990;22;0.004980000201612711
42;1990;23;0.004077000077813864
42;1990;24;0.003338000038638711
42;1990;25;0.002733000088483095
42;1990;26;0.0022380000445991755
42;1990;27;0.0018319999799132347
42;1990;28;0.001500000013038516
42;1990;29;0.0012280000373721123
42;1990;30;0.0010049999691545963
43;1990;0;0.0615370012819767
43;1990;1;0.08489499986171722
43;1990;2;0.07334700226783752
43;1990;3;0.05592599883675575
43;1990;4;0.06949999928474426
43;1990;5;0.07852599769830704
43;1990;6;0.0906519964337349
43;1990;7;0.04723000153899193
43;1990;8;0.06325999647378922
43;1990;9;0.036722999066114426
43;1990;10;0.06105700135231018
43;1990;11;0.061044998466968536
43;1990;12;0.09908399730920792
43;1990;13;0.07446900010108948
43;1990;14;0.009394999593496323
43;1990;15;0.0016400000313296914
43;1990;16;0.008814999833703041
43;1990;17;0.0047109997831285
43;1990;18;0.005472999997437
43;1990;19;0.009762999601662159
43;1990;20;5.2999999752501026e-05
43;1990;21;0.0
43;1990;22;0.0
43;1990;23;0.0
43;1990;24;0.0
43;1990;25;0.002951999893411994
43;1990;26;5.2999999752501026e-05
43;1990;27;0.0
43;1990;28;0.0
43;1990;29;0.0
43;1990;30;0.0
51;1990;0;0.0615370012819767
51;1990;1;0.08489499986171722
51;1990;2;0.07334700226783752
51;1990;3;0.05592599883675575
51;1990;4;0.06949999928474426
51;1990;5;0.07852599769830704
51;1990;6;0.0906519964337349
51;1990;7;0.04723000153899193
51;1990;8;0.06325999647378922
51;1990;9;0.036722999066114426
51;1990;10;0.06105700135231018
51;1990;11;0.061044998466968536
51;1990;12;0.09908399730920792
51;1990;13;0.07446900010108948
51;1990;14;0.009394999593496323
51;1990;15;0.0016400000313296914
51;1990;16;0.008814999833703041
51;1990;17;0.0047109997831285
51;1990;18;0.005472999997437
51;1990;19;0.009762999601662159
51;1990;20;5.2999999752501026e-05
51;1990;21;0.0
51;1990;22;0.0
51;1990;23;0.0
51;1990;24;0.0
51;1990;25;0.002951999893411994
51;1990;26;5.2999999752501026e-05
51;1990;27;0.0
51;1990;28;0.0
51;1990;29;0.0
51;1990;30;0.0
52;1990;0;0.027180999517440796
52;1990;1;0.04486899822950363
52;1990;2;0.045049998909235
52;1990;3;0.05440099909901619
52;1990;4;0.06595800071954727
52;1990;5;0.04696999862790108
52;1990;6;0.06054000183939934
52;1990;7;0.04557399824261665
52;1990;8;0.04448600113391876
52;1990;9;0.03284600004553795
52;1990;10;0.04047900065779686
52;1990;11;0.05696899816393852
52;1990;12;0.06084199994802475
52;1990;13;0.06013299897313118
52;1990;14;0.04755600169301033
52;1990;15;0.03663700073957443
52;1990;16;0.033548999577760696
52;1990;17;0.02739899978041649
52;1990;18;0.03517699986696243
52;1990;19;0.03256399929523468
52;1990;20;0.021947000175714493
52;1990;21;0.014325999654829502
52;1990;22;0.011591999791562557
52;1990;23;0.014516999945044518
52;1990;24;0.011834999546408653
52;1990;25;0.006118999794125557
52;1990;26;0.005475999787449837
52;1990;27;0.004927000030875206
52;1990;28;0.0024649999104440212
52;1990;29;0.00056900002527982
52;1990;30;0.001234999974258244
53;1990;0;0.04811900109052658
53;1990;1;0.12934499979019165
53;1990;2;0.07924199849367142
53;1990;3;0.05420700088143349
53;1990;4;0.05452600121498108
53;1990;5;0.0772939994931221
53;1990;6;0.06620900332927704
53;1990;7;0.09105999767780304
53;1990;8;0.021897999569773674
53;1990;9;0.02611600048840046
53;1990;10;0.030758000910282135
53;1990;11;0.05649799853563309
53;1990;12;0.1588509976863861
53;1990;13;0.02875700034201145
53;1990;14;0.0034080001059919596
53;1990;15;0.0020280000753700733
53;1990;16;0.029248999431729317
53;1990;17;0.010177000425755978
53;1990;18;0.0091540003195405
53;1990;19;0.0031419999431818724
53;1990;20;0.0020280000753700733
53;1990;21;0.01686199940741062
53;1990;22;0.0
53;1990;23;0.0
53;1990;24;0.0
53;1990;25;0.0
53;1990;26;0.0010710000060498714
53;1990;27;0.0
53;1990;28;0.0
53;1990;29;0.0
53;1990;30;0.0
54;1990;0;0.07371299713850021
54;1990;1;0.04561600089073181
54;1990;2;0.07393000274896622
54;1990;3;0.048698000609874725
54;1990;4;0.06051500141620636
54;1990;5;0.06080399826169014
54;1990;6;0.044091999530792236
54;1990;7;0.04078099876642227
54;1990;8;0.03198400139808655
54;1990;9;0.04416999965906143
54;1990;10;0.06019499897956848
54;1990;11;0.05632200092077255
54;1990;12;0.057429999113082886
54;1990;13;0.04469500109553337
54;1990;14;0.05008700117468834
54;1990;15;0.05306499823927879
54;1990;16;0.03630800172686577
54;1990;17;0.02215000055730343
54;1990;18;0.01272400002926588
54;1990;19;0.0017330000409856439
54;1990;20;0.013844000175595284
54;1990;21;0.01905900053679943
54;1990;22;0.02669999934732914
54;1990;23;0.016930999234318733
54;1990;24;0.004455000162124634
54;1990;25;0.0
54;1990;26;0.0
54;1990;27;0.0
54;1990;28;0.0
54;1990;29;0.0
54;1990;30;0.0
61;1990;0;0.04282800108194351
61;1990;1;0.04530499875545502
61;1990;2;0.05475800111889839
61;1990;3;0.0584539994597435
61;1990;4;0.060224998742341995
61;1990;5;0.06520500034093857
61;1990;6;0.06102300062775612
61;1990;7;0.06615500152111053
61;1990;8;0.07139900326728821
61;1990;9;0.0368489995598793
61;1990;10;0.05450600013136864
61;1990;11;0.06053899973630905
61;1990;12;0.07475999742746353
61;1990;13;0.07267399877309799
61;1990;14;0.047005001455545425
61;1990;15;0.028842000290751457
61;1990;16;0.017904000356793404
61;1990;17;0.009444000199437141
61;1990;18;0.028364000841975212
61;1990;19;0.015495000407099724
61;1990;20;0.009684000164270401
61;1990;21;0.001990000018849969
61;1990;22;0.006453999783843756
61;1990;23;0.004366000182926655
61;1990;24;0.002351999981328845
61;1990;25;0.0016449999529868364
61;1990;26;0.0009749999735504389
61;1990;27;0.00021699999342672527
61;1990;28;0.00017899999511428177
61;1990;29;0.00017899999511428177
61;1990;30;0.00017899999511428177
62;1990;0;0.1389620006084442
62;1990;1;0.09167599678039551
62;1990;2;0.11147700250148773
62;1990;3;0.1341869980096817
62;1990;4;0.10948500037193298
62;1990;5;0.08120600134134293
62;1990;6;0.06594599783420563
62;1990;7;0.06690900027751923
62;1990;8;0.06218099966645241
62;1990;9;0.02269900031387806
62;1990;10;0.024443000555038452
62;1990;11;0.02555900067090988
62;1990;12;0.017402000725269318
62;1990;13;0.013919999822974205
62;1990;14;0.010311000049114227
62;1990;15;0.00636299978941679
62;1990;16;0.0062790000811219215
62;1990;17;0.0017590000061318278
62;1990;18;0.002635000040754676
62;1990;19;0.002322999993339181
62;1990;20;0.0013510000426322222
62;1990;21;0.0011470000026747584
62;1990;22;0.0010529999854043126
62;1990;23;0.0
62;1990;24;0.0
62;1990;25;0.0
62;1990;26;0.0007270000060088933
62;1990;27;0.0
62;1990;28;0.0
62;1990;29;0.0
62;1990;30;0.0
21;2011;30;0.0015852076093410092
21;2011;29;0.0017459160069998902
21;2011;28;0.00251153251977125
21;2011;27;0.00419984397916536
21;2011;26;0.005296068902926662
21;2011;25;0.006515213576727853
21;2011;24;0.00801595812576775
21;2011;23;0.009689733632531424
21;2011;22;0.012400447337100806
21;2011;21;0.014962203746359282
21;2011;20;0.017768954542172505
21;2011;19;0.02094891551933719
21;2011;18;0.024946970534827195
21;2011;17;0.029008650525701257
21;2011;16;0.03671539368571257
21;2011;15;0.03539366832737377
21;2011;14;0.04197375442802262
21;2011;13;0.04407549542385916
21;2011;12;0.049975925130282095
21;2011;11;0.0574549625118506
21;2011;10;0.053371019816117304
21;2011;9;0.05497061045278422
21;2011;8;0.05507140432586892
21;2011;7;0.05264675752517052
21;2011;6;0.05622380112859358
21;2011;5;0.05618637467248531
21;2011;4;0.0597189814018925
21;2011;3;0.054459357013645036
21;2011;2;0.04298664310951618
21;2011;1;0.047185151004441976
21;2011;0;0.04199508348365421
31;2011;30;0.0016309370515474539
31;2011;29;0.0019130203259913893
31;2011;28;0.0023853679641543737
31;2011;27;0.004007154831133328
31;2011;26;0.004854816658758653
31;2011;25;0.007052596856222629
31;2011;24;0.006963929498578817
31;2011;23;0.009182830745618785
31;2011;22;0.01084176235355851
31;2011;21;0.010625030481957646
31;2011;20;0.012006777115924036
31;2011;19;0.01420252201020607
31;2011;18;0.017483108144577906
31;2011;17;0.025039545345761756
31;2011;16;0.027407931310131806
31;2011;15;0.02840897303872109
31;2011;14;0.037180278062765554
31;2011;13;0.042421855531012194
31;2011;12;0.050355567067279165
31;2011;11;0.05447842029530669
31;2011;10;0.056184363865487516
31;2011;9;0.062375693771414095
31;2011;8;0.06384665180413503
31;2011;7;0.06859366787430464
31;2011;6;0.06774229540649597
31;2011;5;0.0644379115463862
31;2011;4;0.06261440303266162
31;2011;3;0.05871223955930173
31;2011;2;0.03351207428845189
31;2011;1;0.04397498868161998
31;2011;0;0.04956328548053351
32;2011;30;0.0011666858630993335
32;2011;29;0.0015181278254338226
32;2011;28;0.0018728150411662647
32;2011;27;0.003101692291783876
32;2011;26;0.003686971739256731
32;2011;25;0.005286095146246836
32;2011;24;0.00568711668242226
32;2011;23;0.007318219236947316
