# File: NREL_ATB_capital_2023.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2023 ATB
# Units: $2021/kW for 2021-20
# Source: NREL 2023 Annual Technology Baseline for 2021-2050 (https://data.openei.org/submissions/5716
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Land-Based Wind,Class 6,capital,adv tech,1283.883035,1444.313513,1350.763207,1200.008311,1172.050069,1144.091828,1116.133586,1088.175345,1060.217104,1032.258862,1020.658927,1009.058992,997.4590574,985.8591225,974.2591875,962.6592526,951.0593177,939.4593828,927.8594478,916.2595129,904.659578,893.059643,881.4597081,869.8597732,858.2598382,846.6599033,835.0599684,823.4600335,811.8600985,800.2601636
Land-Based Wind,Class 6,capital,central,1283.883035,1450.828648,1363.226944,1217.004315,1194.711408,1172.418502,1150.125595,1127.832688,1105.539781,1083.246875,1072.580761,1061.914647,1051.248534,1040.58242,1029.916307,1019.250193,1008.584079,997.9179657,987.2518521,976.5857385,965.9196249,955.2535113,944.5873976,933.921284,923.2551704,912.5890568,901.9229432,891.2568295,880.5907159,869.9246023
Land-Based Wind,Class 6,capital,low tech,1283.883035,1465.748164,1391.768628,1255.924794,1246.60538,1237.285966,1227.966552,1218.647138,1209.327725,1200.008311,1191.916795,1183.825279,1175.733763,1167.642247,1159.550731,1151.459215,1143.367699,1135.276183,1127.184667,1119.093152,1111.001636,1102.91012,1094.818604,1086.727088,1078.635572,1070.544056,1062.45254,1054.361024,1046.269508,1038.177992
Land-Based Wind,Class 7,capital,adv tech,1283.883035,1444.313513,1350.763207,1200.008311,1172.050069,1144.091828,1116.133586,1088.175345,1060.217104,1032.258862,1020.658927,1009.058992,997.4590574,985.8591225,974.2591875,962.6592526,951.0593177,939.4593828,927.8594478,916.2595129,904.659578,893.059643,881.4597081,869.8597732,858.2598382,846.6599033,835.0599684,823.4600335,811.8600985,800.2601636
Land-Based Wind,Class 7,capital,central,1283.883035,1450.828648,1363.226944,1217.004315,1194.711408,1172.418502,1150.125595,1127.832688,1105.539781,1083.246875,1072.580761,1061.914647,1051.248534,1040.58242,1029.916307,1019.250193,1008.584079,997.9179657,987.2518521,976.5857385,965.9196249,955.2535113,944.5873976,933.921284,923.2551704,912.5890568,901.9229432,891.2568295,880.5907159,869.9246023
Land-Based Wind,Class 7,capital,low tech,1283.883035,1465.748164,1391.768628,1255.924794,1246.60538,1237.285966,1227.966552,1218.647138,1209.327725,1200.008311,1191.916795,1183.825279,1175.733763,1167.642247,1159.550731,1151.459215,1143.367699,1135.276183,1127.184667,1119.093152,1111.001636,1102.91012,1094.818604,1086.727088,1078.635572,1070.544056,1062.45254,1054.361024,1046.269508,1038.177992
Land-Based Wind,Class 8,capital,adv tech,1402.569214,1570.02501,1460.69997,1290.578988,1253.248912,1215.918837,1178.588761,1141.258686,1103.92861,1066.598535,1054.432023,1042.265511,1030.099,1017.932488,1005.765976,993.5994645,981.4329528,969.2664411,957.0999293,944.9334176,932.7669059,920.6003942,908.4338825,896.2673708,884.1008591,871.9343474,859.7678357,847.6013239,835.4348122,823.2683005
Land-Based Wind,Class 8,capital,central,1402.569214,1578.651779,1477.203354,1313.083603,1283.255066,1253.426529,1223.597992,1193.769454,1163.940917,1134.11238,1123.019819,1111.927258,1100.834697,1089.742137,1078.649576,1067.557015,1056.464454,1045.371893,1034.279332,1023.186771,1012.09421,1001.001649,989.9090885,978.8165276,967.7239667,956.6314058,945.5388449,934.446284,923.3537231,912.2611622
Land-Based Wind,Class 8,capital,low tech,1402.569214,1599.295182,1516.695083,1366.93596,1355.058209,1343.180458,1331.302707,1319.424955,1307.547204,1295.669453,1287.097979,1278.526505,1269.955032,1261.383558,1252.812084,1244.240611,1235.669137,1227.097663,1218.52619,1209.954716,1201.383242,1192.811769,1184.240295,1175.668821,1167.097348,1158.525874,1149.9544,1141.382927,1132.811453,1124.239979
Land-Based Wind,Class 9,capital,adv tech,1333.806587,1511.60944,1424.587336,1275.715802,1256.352207,1236.988612,1217.625017,1198.261422,1178.897827,1159.534232,1146.784868,1134.035504,1121.28614,1108.536776,1095.787412,1083.038047,1070.288683,1057.539319,1044.789955,1032.040591,1019.291227,1006.541863,993.7924986,981.0431345,968.2937704,955.5444063,942.7950422,930.0456781,917.2963139,904.5469498
Land-Based Wind,Class 9,capital,central,1333.806587,1515.462378,1431.958173,1285.766943,1269.753728,1253.740513,1237.727299,1221.714084,1205.700869,1189.687655,1178.424704,1167.161753,1155.898802,1144.635851,1133.3729,1122.109949,1110.846999,1099.584048,1088.321097,1077.058146,1065.795195,1054.532244,1043.269294,1032.006343,1020.743392,1009.480441,998.2174901,986.9545393,975.6915884,964.4286376
Land-Based Wind,Class 9,capital,low tech,1333.806587,1526.454863,1452.987276,1314.442992,1307.98846,1301.533928,1295.079397,1288.624865,1282.170333,1275.715802,1266.871464,1258.027127,1249.182789,1240.338452,1231.494114,1222.649777,1213.805439,1204.961102,1196.116764,1187.272427,1178.428089,1169.583752,1160.739414,1151.895077,1143.050739,1134.206402,1125.362064,1116.517727,1107.673389,1098.829052
Land-Based Wind,Class 10,capital,adv tech,1847.17141,2059.999518,1908.980092,1679.568966,1623.701485,1567.834003,1511.966522,1456.099041,1400.23156,1344.364078,1328.667376,1312.970674,1297.273973,1281.577271,1265.880569,1250.183867,1234.487165,1218.790463,1203.093761,1187.397059,1171.700357,1156.003655,1140.306953,1124.610251,1108.913549,1093.216847,1077.520146,1061.823444,1046.126742,1030.43004
Land-Based Wind,Class 10,capital,central,1847.17141,2073.093797,1934.030017,1713.727954,1669.246802,1624.765651,1580.284499,1535.803347,1491.322195,1446.841043,1432.947529,1419.054016,1405.160502,1391.266988,1377.373475,1363.479961,1349.586447,1335.692934,1321.79942,1307.905906,1294.012393,1280.118879,1266.225365,1252.331852,1238.438338,1224.544824,1210.651311,1196.757797,1182.864283,1168.97077
Land-Based Wind,Class 10,capital,low tech,1847.17141,2103.687888,1992.557844,1793.538628,1775.661034,1757.78344,1739.905846,1722.028252,1704.150658,1686.273064,1675.383526,1664.493988,1653.604451,1642.714913,1631.825375,1620.935838,1610.0463,1599.156762,1588.267224,1577.377687,1566.488149,1555.598611,1544.709074,1533.819536,1522.929998,1512.040461,1501.150923,1490.261385,1479.371848,1468.48231
Solar - Utility PV,Utility PV - Class 10,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 10,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 10,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 9,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 9,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 9,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 8,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 8,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 8,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 7,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 7,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 7,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 6,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 6,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 6,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 5,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 5,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 5,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 4,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 4,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 4,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 3,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 3,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 3,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 2,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 2,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 2,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - Utility PV,Utility PV - Class 1,capital,adv tech,1245.815082,1325.335194,1270.342083,1215.348972,1160.355861,1105.36275,1050.36964,995.3765286,940.3834177,885.3903068,830.3971959,775.404085,720.4109741,665.4178632,610.4247523,603.2542206,596.083689,588.9131573,581.7426256,574.572094,567.4015623,560.2310307,553.060499,545.8899673,538.7194357,531.548904,524.3783723,517.2078407,510.037309,502.8667774
Solar - Utility PV,Utility PV - Class 1,capital,central,1245.815082,1325.335194,1284.948348,1244.561503,1204.174657,1163.787811,1123.400966,1083.01412,1042.627274,1002.240428,961.8535827,921.466737,881.0798913,840.6930455,800.3061998,787.6474367,774.9886735,762.3299103,749.6711472,737.012384,724.3536208,711.6948576,699.0360945,686.3773313,673.7185681,661.059805,648.4010418,635.7422786,623.0835155,610.4247523
Solar - Utility PV,Utility PV - Class 1,capital,low tech,1245.815082,1325.335194,1305.158609,1284.982024,1264.805439,1244.628854,1224.452269,1204.275683,1184.099098,1163.922513,1143.745928,1123.569343,1103.392758,1083.216173,1063.039588,1045.524029,1028.008469,1010.49291,992.977351,975.4617918,957.9462326,940.4306734,922.9151142,905.399555,887.8839958,870.3684366,852.8528774,835.3373182,817.821759,800.3061998
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 6,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 6,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 6,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 5,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 5,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 5,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 4,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 4,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 4,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
