# File: H2A_electrolyzer_NEcost_CF.csv
# Title: H2A non-energy costs of electrolyzers as a function of capacity factor
# Units: 2016$/kg
# Source: H2A is the DOE EERE Hydrogen program's analysis model (https://www.hydrogen.energy.gov/h2a_analysis.html)
# Comments: Data provided by Patrick O'Rourke (Green_H2-Electrolyzer-costs-regional_CF-H2A_ver_comp-v3.xlsx)
# Column types: nnn
# ----------
capacity.factor,2020,2040
0.1,5.649636775,1.67946879
0.15,3.792818686,1.128370317
0.2,2.864409642,0.85282108
0.25,2.307364215,0.687491538
0.3,1.936000597,0.577271844
0.35,1.67074087,0.49854349
0.4,1.471796075,0.439497225
0.97,0.653456144,0.196616197
